Projektnummer           	19038			
Sondierung              	CPTu_19			
Projektbezeichnung      				
Datum der Sondierung    	17-Sep-2019			
				
   Tiefe	    Conus	  Reibung	 PW-Druck	       Rf
     (m)	    (MPa)	    (MPa)	    (MPa)	      (%)
11,48	2,3024	0,0653	0,507	2,886
11,5	2,311	0,0741	0,4728	3,2026
11,52	2,276	0,0843	0,4682	3,7005
11,54	2,1975	0,0881	0,4443	4,0048
11,56	2,4354	0,0855	0,2946	3,9034
11,58	2,7047	0,0816	0,1448	3,7261
11,6	2,9605	0,0794	0,0785	3,0701
11,62	2,7425	0,0725	0,176	2,6007
11,64	2,5955	0,0673	0,2951	2,5628
11,66	2,521	0,0615	0,337	2,4269
11,68	2,4437	0,0561	0,3487	2,2822
11,7	2,3265	0,0522	0,3819	2,2169
11,72	2,1916	0,0482	0,4416	2,1704
11,74	2,0823	0,0426	0,4888	2,0213
11,76	1,9693	0,0391	0,5286	1,9637
11,78	1,8575	0,037	0,5673	1,9726
11,8	1,746	0,0343	0,6068	1,9413
11,82	1,6312	0,0325	0,6399	1,9666
11,84	1,5352	0,0309	0,6686	1,9886
11,86	1,4667	0,0304	0,695	2,0531
11,88	1,4114	0,0314	0,7218	2,2057
11,9	1,3836	0,0294	0,7351	2,1176
11,92	1,361	0,0276	0,7395	2,0192
11,94	1,3434	0,0284	0,7397	2,1026
11,96	1,3178	0,0294	0,7454	2,2245
11,98	1,2981	0,0298	0,771	2,2918
12	1,3006	0,0272	0,7694	2,0957
12,02	1,3147	0,0265	0,7442	2,0147
12,04	1,2916	0,0265	0,7379	2,0347
12,06	1,2514	0,0259	0,7513	2,059
12,08	1,2191	0,0269	0,777	2,1918
12,1	1,2166	0,0285	0,7681	2,3533
12,12	1,2374	0,0273	0,7731	2,2139
12,14	1,26	0,0275	0,7616	2,1903
12,16	1,2671	0,0277	0,7149	2,1935
12,18	1,2663	0,0277	0,7047	2,1746
12,2	1,2509	0,0275	0,7399	2,1852
12,22	1,2397	0,0279	0,7469	2,2484
12,24	1,2449	0,0269	0,7479	2,1615
12,26	1,2284	0,0271	0,7671	2,1907
12,28	1,2276	0,027	0,756	2,2062
12,3	1,2285	0,0273	0,7637	2,2224
12,32	1,2304	0,0275	0,7779	2,2357
12,34	1,2415	0,0281	0,7691	2,27
12,36	1,2703	0,0289	0,7677	2,289
12,38	1,3166	0,0323	0,7674	2,4818
12,4	1,3839	0,0342	0,7752	2,5226
12,42	1,4988	0,0328	0,7747	2,2719
12,44	1,6243	0,0314	0,7437	2,0212
12,46	1,7085	0,0392	0,7027	2,3349
12,48	1,7646	0,0541	0,69	3,0932
12,5	1,8109	0,0613	0,7041	3,4278
12,52	2,1252	0,0641	0,5015	3,5047
12,54	2,537	0,0672	0,2989	3,6758
12,56	2,9488	0,0612	0,1852	2,5399
12,58	2,7855	0,062	0,2342	2,201
12,6	2,5721	0,0751	0,363	2,8831
12,62	2,4665	0,0905	0,5547	3,6633
12,64	2,7515	0,1042	0,7208	3,8904
12,66	3,4235	0,1175	0,6141	3,5758
12,68	4,0983	0,1253	0,2331	3,1552
12,7	4,3045	0,1299	0,0971	3,026
12,72	4,2379	0,1292	0,0703	3,0353
12,74	4,0821	0,123	0,0922	2,9917
12,76	3,8829	0,1114	0,1251	2,8473
12,78	3,6588	0,1019	0,1676	2,7565
12,8	3,4651	0,0929	0,1918	2,6558
12,82	3,2763	0,0808	0,2428	2,4344
12,84	3,0445	0,07	0,3043	2,2537
12,86	2,8305	0,0599	0,3214	2,0792
12,88	2,633	0,0504	0,343	1,8731
12,9	2,4161	0,0428	0,3792	1,7208
12,92	2,212	0,0368	0,4062	1,6236
12,94	2,0259	0,032	0,422	1,5488
12,96	1,8429	0,0288	0,4398	1,528
12,98	1,6331	0,0276	0,5073	1,6463
13	1,4932	0,0298	0,5707	1,9807
13,02	1,4657	0,0336	0,6255	2,2973
13,04	1,5274	0,037	0,6497	2,4561
13,06	1,6501	0,0399	0,6421	2,4659
13,08	1,7904	0,0438	0,6166	2,505
13,1	1,9167	0,0468	0,5892	2,4866
13,12	2,0192	0,0477	0,5543	2,3948
13,14	2,0502	0,0466	0,5208	2,2798
13,16	2,0399	0,0447	0,5014	2,1842
13,18	1,9985	0,0438	0,5208	2,1707
13,2	1,9247	0,0422	0,5728	2,1673
13,22	1,8825	0,0395	0,6044	2,0873
13,24	1,8498	0,0395	0,6381	2,1261
13,26	1,8485	0,0392	0,6743	2,1259
13,28	1,8657	0,0395	0,6983	2,1276
13,3	1,8947	0,039	0,6731	2,0661
13,32	1,897	0,0389	0,6194	2,0466
13,34	1,8745	0,0368	0,5888	1,9516
13,36	1,8263	0,0342	0,5711	1,8542
13,38	1,7563	0,0341	0,5761	1,9256
13,4	1,6726	0,0389	0,5901	2,314
13,42	1,6016	0,0437	0,6175	2,7025
13,44	1,5189	0,0491	0,6502	3,193
13,46	1,4797	0,0487	0,6557	3,2741
13,48	1,4485	0,0445	0,6109	3,0606
13,5	1,5816	0,0398	0,4482	2,7489
13,52	1,7286	0,0342	0,2856	2,3681
13,54	1,7331	0,0306	0,3523	1,7222
13,56	1,5265	0,03	0,4911	1,9127
13,58	1,3942	0,028	0,5597	1,9807
13,6	1,3049	0,0258	0,6028	1,9522
13,62	1,2285	0,0253	0,6356	2,0367
13,64	1,1765	0,0243	0,666	2,0575
13,66	1,1431	0,0232	0,7009	2,0166
13,68	1,1236	0,025	0,7189	2,2218
13,7	1,1445	0,028	0,7284	2,4717
13,72	1,222	0,0303	0,7382	2,5194
13,74	1,341	0,0327	0,7125	2,4899
13,76	1,479	0,0378	0,5994	2,6162
13,78	1,6243	0,0413	0,5564	2,6056
13,8	1,7231	0,0435	0,6231	2,5594
13,82	1,8475	0,0427	0,6016	2,3426
13,84	1,9041	0,0435	0,5751	2,297
13,86	1,9424	0,0458	0,6153	2,3658
13,88	1,9772	0,0462	0,6362	2,3459
13,9	2,0527	0,0455	0,6293	2,2366
13,92	2,1125	0,045	0,5826	2,1389
13,94	2,1586	0,0454	0,5777	2,1074
13,96	2,1776	0,0459	0,5985	2,1114
13,98	2,146	0,0448	0,6505	2,0798
14	2,1131	0,0409	0,6972	1,9297
14,02	2,1208	0,0397	0,7889	1,8754
14,04	2,1606	0,0417	0,8806	1,9443
14,06	2,2698	0,0462	0,9261	2,0729
14,08	2,4163	0,0535	0,8698	2,2548
14,1	2,5556	0,0556	0,6927	2,2102
14,12	2,6099	0,0582	0,5374	2,2326
14,14	2,5802	0,0599	0,4528	2,2923
14,16	2,4448	0,0598	0,4019	2,4081
14,18	2,2874	0,0578	0,5627	2,4711
14,2	2,1713	0,0513	0,6455	2,3486
14,22	2,1457	0,0478	0,7083	2,2303
14,24	2,1711	0,0493	0,7666	2,2802
14,26	2,235	0,0529	0,7903	2,3891
14,28	2,3136	0,0543	0,794	2,3671
14,3	2,3957	0,0542	0,677	2,321
14,32	2,4128	0,0533	0,5847	2,2426
14,34	2,3611	0,0552	0,5299	2,3243
14,36	2,2721	0,0575	0,5786	2,5201
14,38	2,2143	0,0587	0,5355	2,6473
14,4	2,1836	0,0601	0,5156	2,7798
14,42	2,2329	0,0602	0,475	2,7861
14,44	2,2821	0,0583	0,5104	2,6055
14,46	2,2093	0,0552	0,5927	2,4867
14,48	2,1348	0,0494	0,6676	2,2974
14,5	2,0978	0,0456	0,7156	2,1671
14,52	2,0591	0,0431	0,7902	2,0881
14,54	2,0429	0,0427	0,8542	2,0852
14,56	2,0385	0,0443	0,8464	2,1776
14,58	2,0593	0,0491	0,7806	2,3913
14,6	2,1019	0,0525	0,7244	2,509
14,62	2,1411	0,0522	0,6619	2,4393
14,64	2,1281	0,0489	0,6288	2,2893
14,66	2,0835	0,0564	0,6588	2,6781
14,68	2,0758	0,0687	0,7979	3,2946
14,7	2,1657	0,0763	0,8887	3,6074
14,72	2,2592	0,0793	0,8277	3,5599
14,74	2,2218	0,0853	0,6744	3,7741
14,76	2,2325	0,0903	0,4525	4,136
14,78	2,4104	0,088	0,217	4,0457
14,8	2,5758	0,0833	0,121	3,448
14,82	2,4178	0,0755	0,1767	3,0727
14,84	2,284	0,0689	0,2306	2,988
14,86	2,1574	0,0651	0,3539	2,9919
14,88	2,09	0,0637	0,4676	3,0382
14,9	2,0452	0,066	0,5381	3,2194
14,92	2,1263	0,0673	0,5025	3,1955
14,94	2,1778	0,0679	0,4992	3,1288
14,96	2,2114	0,071	0,5438	3,2135
14,98	2,2292	0,071	0,5595	3,2
15	2,2494	0,0724	0,6001	3,2217
15,02	2,2861	0,0721	0,6123	3,1797
15,04	2,3608	0,0735	0,6013	3,1432
15,06	2,4371	0,0734	0,6781	3,0397
15,08	2,5403	0,077	0,706	3,0726
15,1	2,6334	0,0816	0,7695	3,1226
15,12	2,7103	0,0822	0,7766	3,0523
15,14	2,7578	0,0836	0,8138	3,0401
15,16	2,8169	0,085	0,7566	3,0311
15,18	2,8931	0,0882	0,7871	3,0571
15,2	2,9342	0,0912	0,8033	3,1152
15,22	2,9799	0,0968	0,8439	3,268
15,24	3,0939	0,1025	0,8543	3,3348
15,26	3,2225	0,1068	0,8312	3,3362
15,28	3,3742	0,111	0,8589	3,3377
15,3	3,5503	0,1103	0,8422	3,1599
15,32	3,6947	0,1096	0,9193	2,9888
15,34	3,7972	0,1122	0,9545	2,9815
15,36	4,013	0,1151	0,9498	3,0314
15,38	4,2289	0,1191	0,9452	3,137
15,4	4,428	0,124	0,8551	2,8121
15,42	4,5329	0,1289	0,7181	2,8469
15,44	4,5497	0,1314	0,6167	2,8855
15,46	4,5298	0,1404	0,5404	3,0984
15,48	4,49	0,1474	0,4561	3,2819
15,5	4,4409	0,1479	0,3644	3,3247
15,52	4,3343	0,1451	0,351	3,3427
15,54	4,2904	0,1313	0,293	3,0574
15,56	4,2107	0,1281	0,4295	3,0394
15,58	4,1694	0,1282	0,5431	3,0756
15,6	4,194	0,1216	0,6152	2,8998
15,62	4,1932	0,121	0,6533	2,8839
15,64	4,3309	0,1252	0,5009	2,9081
15,66	4,5184	0,136	0,4116	3,0189
15,68	4,5516	0,1484	0,4435	3,2652
15,7	4,5934	0,1469	0,3277	3,2056
15,72	4,5769	0,1477	0,2043	3,2243
15,74	4,5212	0,1504	0,1029	3,3246
15,76	4,4093	0,1512	0,0347	3,4172
15,78	4,2122	0,1482	0,0162	3,4937
15,8	3,9692	0,1414	0,0004	3,5412
15,82	3,7789	0,1352	0,018	3,5592
15,84	3,6255	0,1247	0,074	3,4234
15,86	3,4622	0,1148	0,1964	3,2944
15,88	3,3157	0,1066	0,2912	3,1916
15,9	3,2208	0,0973	0,3673	3,0004
15,92	3,1476	0,0919	0,4756	2,9028
15,94	3,1918	0,0832	0,4804	2,631
15,96	3,3382	0,0877	0,465	2,6578
15,98	3,5047	0,0925	0,4544	2,6777
16	3,7003	0,0901	0,4154	2,4699
16,02	3,8223	0,0949	0,3918	2,4941
16,04	3,8812	0,1018	0,2237	2,6175
16,06	3,8147	0,0977	0,2105	2,5469
16,08	3,7548	0,0923	0,3184	2,4579
16,1	3,8265	0,0864	0,2014	2,2927
16,12	3,981	0,0782	0,182	1,9743
16,14	4,3012	0,0785	0,3749	1,8424
16,16	4,9686	0,0859	0,2259	1,7782
16,18	5,3588	0,1017	0,1109	1,9044
16,2	5,4571	0,1245	0,0872	2,271
16,22	5,5898	0,148	-0,0512	2,6499
16,24	5,7376	0,1639	-0,0835	2,8828
16,26	5,7297	0,1631	-0,0801	2,8373
16,28	5,5052	0,1646	-0,0767	2,9419
16,3	5,3274	0,1566	-0,0724	2,9148
16,32	5,2398	0,1539	-0,0684	2,8646
16,34	5,1522	0,1448	-0,0651	2,7507
16,36	4,8361	0,1315	-0,0659	2,6967
16,38	4,4789	0,1172	-0,0664	2,5936
16,4	4,1324	0,1127	-0,0452	2,7067
16,42	3,8592	0,1102	0,0312	2,8358
16,44	3,6387	0,1002	0,1586	2,7403
16,46	3,5881	0,0911	0,1946	2,536
16,48	3,641	0,0937	0,1378	2,5782
16,5	3,622	0,0981	0,1379	2,7048
16,52	3,5509	0,1014	0,1875	2,8498
16,54	3,4883	0,0937	0,1955	2,6879
16,56	3,5232	0,0944	0,1504	2,6837
16,58	3,5169	0,0915	0,1705	2,5987
16,6	3,5114	0,0856	0,1791	2,4353
16,62	3,3944	0,0875	0,297	2,5584
16,64	3,3861	0,0886	0,3391	2,6238
16,66	3,3877	0,0792	0,3985	2,3354
16,68	3,3878	0,0738	0,4346	2,1836
16,7	3,4213	0,0782	0,4454	2,2937
16,72	3,5007	0,0867	0,5101	2,4811
16,74	3,5732	0,0973	0,525	2,7303
16,76	3,6339	0,097	0,3886	2,6788
16,78	3,6568	0,0899	0,2042	2,455
16,8	3,5315	0,0899	0,2052	2,5284
16,82	3,382	0,0902	0,2526	2,6479
16,84	3,1748	0,0831	0,403	2,5822
16,86	2,9543	0,0783	0,573	2,6151
16,88	2,9279	0,0812	0,5202	2,7917
16,9	2,9956	0,085	0,5062	2,8541
16,92	3,0784	0,0898	0,5369	2,9332
16,94	3,1961	0,0911	0,5618	2,8749
16,96	3,323	0,0982	0,5395	2,994
16,98	3,4731	0,1077	0,5295	3,1195
17	3,5359	0,1112	0,4948	3,1553
17,02	3,5661	0,1099	0,4101	3,0815
17,04	3,5166	0,1078	0,3702	3,0566
17,06	3,4049	0,1046	0,4119	3,0561
17,08	3,2585	0,0933	0,455	2,8483
17,1	3,1387	0,0835	0,4849	2,6415
17,12	3,0472	0,0842	0,5142	2,736
17,14	2,9888	0,0834	0,5668	2,7251
17,16	3,0316	0,0826	0,5993	2,7141
17,18	3,0663	0,0881	0,5543	2,8827
17,2	3,2022	0,1024	0,4321	3,2189
17,22	3,2739	0,1112	0,368	3,3994
17,24	3,5465	0,1124	0,2177	3,4324
17,26	3,8245	0,1065	0,0673	3,2505
17,28	4,1025	0,0962	-0,0506	2,4541
17,3	3,8755	0,0937	-0,0474	2,4081
17,32	3,5898	0,0887	0,0247	2,4487
17,34	3,3522	0,0827	0,118	2,4542
17,36	3,1851	0,079	0,1844	2,4712
17,38	3,0997	0,073	0,2086	2,3466
17,4	2,9561	0,0743	0,2693	2,5077
17,42	2,8376	0,0729	0,3228	2,5629
17,44	2,7167	0,063	0,377	2,3046
17,46	2,5531	0,0581	0,4377	2,261
17,48	2,4321	0,0556	0,485	2,2757
17,5	2,3049	0,0537	0,5561	2,316
17,52	2,1613	0,0519	0,6365	2,3798
17,54	2,0728	0,0511	0,6568	2,457
17,56	2,0846	0,0498	0,6673	2,3894
17,58	2,0838	0,0513	0,7119	2,4603
17,6	2,0488	0,0512	0,7359	2,4902
17,62	2,0495	0,0507	0,7354	2,4827
17,64	2,1418	0,0555	0,7178	2,6014
17,66	2,1971	0,0585	0,6881	2,6679
17,68	2,1944	0,0584	0,6977	2,6575
17,7	2,1726	0,0578	0,6574	2,6607
17,72	2,1042	0,0557	0,5732	2,6409
17,74	2,0442	0,0527	0,5854	2,5633
17,76	1,9458	0,0522	0,608	2,667
17,78	1,8786	0,0522	0,6524	2,7575
17,8	1,854	0,0552	0,7083	2,9768
17,82	1,888	0,0552	0,7319	2,9435
17,84	1,9525	0,0571	0,7154	2,9469
17,86	2,027	0,0597	0,6964	2,9627
17,88	2,0647	0,0619	0,687	3,0046
17,9	2,0753	0,061	0,7029	2,938
17,92	2,0896	0,0592	0,7011	2,84
17,94	2,1054	0,0602	0,7134	2,8619
17,96	2,1204	0,0591	0,7326	2,7934
17,98	2,1254	0,0575	0,7497	2,7032
18	2,1516	0,0595	0,7357	2,7709
18,02	2,2116	0,0576	0,6915	2,6144
18,04	2,2131	0,0545	0,7147	2,4628
18,06	2,1939	0,0483	0,7512	2,1865
18,08	2,2049	0,0422	0,7625	1,9103
18,1	2,2132	0,049	0,8333	2,2158
18,12	2,2569	0,0634	0,8478	2,8342
18,14	2,3229	0,0683	0,8083	2,9563
18,16	2,5495	0,0754	0,6722	3,2307
18,18	2,811	0,078	0,536	3,3432
18,2	3,0206	0,0726	0,516	2,4004
18,22	2,9059	0,0695	0,5616	2,3867
18,24	2,7889	0,0675	0,5806	2,4158
18,26	2,6738	0,0644	0,6882	2,4034
18,28	2,5698	0,0623	0,8006	2,4253
18,3	2,5458	0,062	0,8562	2,4369
18,32	2,5873	0,0627	0,8815	2,4216
18,34	2,6181	0,065	0,9122	2,4822
18,36	2,6509	0,0669	0,8969	2,5253
18,38	2,6666	0,0695	0,8399	2,6053
18,4	2,6833	0,0727	0,8201	2,7101
18,42	2,7363	0,0738	0,7849	2,6954
18,44	2,7707	0,076	0,7181	2,7423
18,46	2,7643	0,0714	0,7083	2,5824
18,48	2,7357	0,073	0,687	2,667
18,5	2,7545	0,0708	0,6679	2,5745
18,52	2,7798	0,0706	0,6314	2,544
18,54	2,9635	0,073	0,4924	2,4756
18,56	2,9694	0,073	0,3272	2,4513
18,58	2,9012	0,0725	0,2367	2,4979
18,6	2,7548	0,0705	0,2431	2,56
18,62	2,6474	0,0699	0,2279	2,6397
18,64	2,6128	0,0672	0,2819	2,5712
18,66	2,6675	0,0617	0,2665	2,3166
18,68	2,6983	0,0586	0,2254	2,1735
18,7	2,684	0,0594	0,1672	2,2118
18,72	2,5902	0,0602	0,1815	2,3098
18,74	2,4885	0,063	0,2069	2,5183
18,76	2,4107	0,0644	0,2699	2,6568
18,78	2,3758	0,0634	0,3449	2,6599
18,8	2,4697	0,0606	0,381	2,4782
18,82	2,6078	0,0658	0,3571	2,5423
18,84	2,6914	0,072	0,3569	2,6799
18,86	2,7118	0,0754	0,3871	2,7797
18,88	2,7465	0,0835	0,4475	3,0417
18,9	2,8169	0,0962	0,5246	3,4771
18,92	3,1482	0,1034	0,5374	3,4741
18,94	3,746	0,1138	0,55	3,2908
18,96	4,9289	0,1234	0,4112	2,7427
18,98	6,6788	0,1297	0,0442	1,9655
19	8,3448	0,1087	-0,0868	1,4978
19,02	9,3169	0,0878	-0,0885	1,0301
19,04	9,9647	0,0834	-0,0889	0,839
19,06	10,6838	0,0966	-0,0848	0,9056
19,08	11,5007	0,1109	-0,0838	0,9633
19,1	11,8626	0,1197	-0,077	1,0166
19,12	11,998	0,115	-0,0702	0,9767
19,14	12,12	0,1051	-0,0685	0,8777
19,16	12,4755	0,0961	-0,0629	0,7858
19,18	13,3058	0,0881	-0,0599	0,6623
19,2	13,7104	0,0788	-0,0689	0,5745
19,22	13,5951	0,0728	-0,0719	0,5355
19,24	13,5263	0,0763	-0,0722	0,5632
19,26	13,5191	0,0765	-0,069	0,5658
19,28	13,7044	0,0887	-0,0645	0,6529
19,3	14,0733	0,1039	-0,061	0,7466
19,32	14,9413	0,1069	-0,0567	0,7324
19,34	16,5978	0,0951	-0,046	0,6032
19,36	17,9155	0,0917	-0,0441	0,5221
19,38	19,2385	0,0852	-0,0565	0,4467
19,4	19,3195	0,0897	-0,064	0,464
19,42	18,9031	0,0972	-0,064	0,5087
19,44	18,1081	0,11	-0,0633	0,6078
19,46	17,4261	0,1224	-0,0585	0,703
19,48	16,8101	0,1332	-0,0553	0,793
19,5	16,474	0,1213	-0,0501	0,7289
19,52	16,4216	0,1064	-0,045	0,645
19,54	16,6122	0,0966	-0,0383	0,5842
19,56	17,0334	0,0998	-0,0315	0,589
19,58	17,6982	0,0973	-0,0292	0,5537
19,6	18,4169	0,0921	-0,0105	0,5086
19,62	19,0286	0,0965	0,0126	0,5325
19,64	19,7697	0,1084	-0,0106	0,557
19,66	20,6179	0,1282	-0,0269	0,6265
19,68	20,9223	0,1428	-0,0326	0,6837
19,7	20,8715	0,1501	-0,0428	0,7192
19,72	20,827	0,1547	-0,031	0,7428
19,74	21,2268	0,1543	-0,015	0,7332
19,76	21,8398	0,1531	-0,0062	0,709
19,78	22,5573	0,1543	0,0075	0,6926
19,8	23,1972	0,1564	-0,0127	0,6827
19,82	23,8887	0,1619	-0,029	0,685
19,84	24,2255	0,1768	-0,0292	0,7326
19,86	24,1268	0,1935	-0,0165	0,7987
19,88	23,5717	0,2003	-0,008	0,8418
19,9	23,0965	0,1992	0,0024	0,8604
19,92	22,9501	0,1994	0,0152	0,8689
19,94	23,2488	0,2057	0,0299	0,8913
19,96	24,1468	0,2119	0,0504	0,8859
19,98	25,7743	0,2208	0,0729	0,8623
20	27,5817	0,2255	0,0741	0,8226
20,02	28,3798	0,2288	0,0551	0,8116
20,04	28,8266	0,2074	0,0277	0,7264
20,06	28,9343	0,1876	0,0225	0,6481
20,08	28,7348	0,2018	0,0364	0,7014
20,1	28,5163	0,2204	0,0521	0,7705
20,12	28,0793	0,2318	0,067	0,8191
20,14	26,8367	0,2361	0,0924	0,8483
20,16	25,4278	0,233	0,1179	0,8375
20,18	24,5009	0,2212	0,1505	0,89
20,2	23,0292	0,211	0,1489	0,8991
20,22	21,7425	0,2051	0,1479	0,9354
20,24	20,9671	0,1988	0,1495	0,9485
20,26	21,0253	0,1956	0,1532	0,9357
20,28	21,8991	0,1897	0,1579	0,8829
20,3	23,5652	0,1574	0,0472	0,684
20,32	25,0259	0,1465	-0,0381	0,5884
20,34	25,7526	0,1486	-0,0591	0,5806
20,36	25,7336	0,1586	-0,062	0,6162
20,38	25,5828	0,1763	-0,0605	0,688
20,4	24,5891	0,1977	-0,0523	0,7938
20,42	22,1076	0,2214	-0,0474	0,9773
20,44	18,6337	0,2391	-0,0453	1,2384
20,46	14,5461	0,2346	-0,0416	1,7017
20,48	10,6281	0,23	-0,0381	2,165
20,5	7,5811	0,2226	-0,0331	2,837
20,52	5,6049	0,2056	-0,0223	3,6011
20,54	4,6024	0,1821	0,0441	3,9437
20,56	3,8341	0,136	0,1308	3,1235
20,58	3,0366	0,0919	0,2173	2,1114
20,6	2,3812	0,0442	0,5108	1,8503
20,62	2,3506	0,0529	0,9404	2,2481
20,64	2,5334	0,0569	1,0721	2,3621
20,66	4,0592	0,0808	1,0881	2,3638
20,68	7,8699	0,0838	0,7369	1,3094
20,7	13,1808	0,094	-0,0237	0,7345
20,72	20,9501	0,1226	-0,0542	0,5962
20,74	26,2431	0,1522	-0,06	0,5813
20,76	30,3569	0,1835	-0,04	0,6087
20,78	33,5407	0,2137	-0,0213	0,6413
20,8	35,2517	0,2235	0,0085	0,637
20,82	35,9343	0,2441	0,0063	0,6803
20,84	36,6714	0,2436	0,0614	0,6644
20,86	36,6796	0,2408	0,1146	0,6565
20,88	36,2627	0,2277	0,148	0,6277
20,9	36,0624	0,2097	0,1601	0,5816
20,92	36,7378	0,1758	0,1629	0,4803
20,94	37,8248	0,1381	0,1671	0,3673
20,96	38,6727	0,1365	0,1607	0,353
20,98	38,8604	0,1454	0,1512	0,3742
21	40,182	0,1512	0,0593	0,3759
21,02	40,659	0,1522	0,0439	0,3753
21,04	40,8873	0,1673	0,0268	0,4126
21,06	41,85	0,1777	0,0135	0,4373
21,08	41,4723	0,1855	0,0442	0,4557
21,1	39,8203	0,1923	0,0382	0,4801
21,12	37,868	0,208	0,0298	0,5467
21,14	35,2063	0,2205	0,0284	0,6068
21,16	31,9162	0,2266	0,0464	0,6765
21,18	27,6095	0,2308	0,0719	0,6897
21,2	23,3032	0,2385	0,1051	1,007
21,22	20,0852	0,2574	0,0883	1,2544
21,24	16,2238	0,2879	0,0677	1,7158
21,26	12,5851	0,2916	0,0541	2,2379
21,28	9,401	0,2686	0,0561	2,7651
21,3	7,383	0,2367	0,0883	3,1317
21,32	6,3323	0,2014	0,2022	3,1257
21,34	5,2453	0,1691	0,189	3,142
21,36	4,2418	0,1377	0,2091	3,2044
21,38	3,9199	0,1098	0,5749	2,784
21,4	3,7827	0,0956	0,6274	2,4985
21,42	3,3811	0,1009	0,7188	2,9383
21,44	3,1265	0,1055	0,7866	3,2391
21,46	3,0118	0,1092	0,8854	3,5027
21,48	3,0666	0,1152	0,9424	3,8134
21,5	3,2991	0,1464	0,9243	4,5911
21,52	3,6899	0,1759	0,8156	4,9978
21,54	4,4306	0,1992	0,536	5,0393
21,56	5,3616	0,2126	0,2291	5,3762
21,58	6,2926	0,2104	-0,0611	4,5589
21,6	6,7335	0,1973	-0,0548	2,932
21,62	6,8407	0,1801	-0,0541	2,6325
21,64	6,7783	0,1601	-0,0587	2,3572
21,66	6,5555	0,1461	-0,0497	2,2146
21,68	6,0742	0,14	-0,0362	2,3398
21,7	5,4148	0,1427	-0,0243	2,6561
21,72	4,8386	0,1454	0,0044	2,9725
21,74	4,4114	0,1478	0,0519	3,3135
21,76	3,9998	0,1418	0,1301	3,5142
21,78	3,721	0,1286	0,1425	3,4871
21,8	3,8473	0,1097	0,1102	2,9753
21,82	3,9736	0,0822	0,0778	2,229
21,84	3,9131	0,0659	0,1274	1,6437
21,86	3,3874	0,057	0,2799	1,6496
21,88	2,9958	0,0484	0,5018	1,5903
21,9	2,6948	0,0463	0,6839	1,7063
21,92	2,5911	0,057	0,8423	2,202
21,94	2,7175	0,069	0,9462	2,5392
21,96	2,9922	0,0819	0,9478	2,7568
21,98	3,3647	0,0966	0,7622	2,89
22	3,7102	0,1124	0,5514	3,0514
22,02	3,9005	0,1271	0,5895	3,2744
22,04	4,1355	0,1418	0,6347	3,4974
22,06	4,4151	0,1424	0,7042	3,2887
22,08	4,7405	0,1426	0,7826	3,0604
22,1	5,1516	0,1482	0,8019	2,9308
22,12	5,6136	0,1542	0,7724	2,9426
22,14	6,08	0,1629	0,7429	3,108
22,16	6,4025	0,1749	0,7266	2,7717
22,18	6,6236	0,1847	0,7406	2,8111
22,2	6,7771	0,1901	0,6903	2,8296
22,22	6,8963	0,1959	0,6492	2,8584
22,24	6,915	0,195	0,6877	2,813
22,26	6,8287	0,2001	0,8489	2,9201
22,28	6,8395	0,2034	0,8463	2,9895
22,3	7,0228	0,2017	0,7975	2,8984
22,32	7,2453	0,2082	0,8189	2,8731
22,34	7,5543	0,212	0,638	2,8017
22,36	7,7768	0,2197	0,5376	2,8227
22,38	7,8681	0,2256	0,5951	2,8661
22,4	7,9778	0,2295	0,5134	2,8742
22,42	8,1032	0,241	0,581	2,9802
22,44	8,2452	0,2485	0,4815	3,0277
22,46	8,3899	0,2547	0,3868	3,0497
22,48	8,517	0,2672	0,2057	3,161
22,5	8,7154	0,271	0,1669	3,1347
22,52	8,8606	0,2788	0,0944	3,1555
22,54	8,8812	0,2786	-0,0563	3,136
22,56	8,9308	0,2759	-0,0517	3,0892
22,58	8,8148	0,2711	-0,0768	3,075
22,6	8,7583	0,2719	-0,0743	3,1056
22,62	8,5683	0,2746	-0,0695	3,202
22,64	8,5003	0,289	-0,0703	3,3983
22,66	8,3466	0,3051	-0,0636	3,6585
22,68	8,2453	0,3049	-0,0667	3,698
22,7	8,2373	0,301	-0,0662	3,6543
22,72	8,2872	0,3142	-0,066	3,7915
22,74	8,4065	0,3126	-0,0583	3,7178
22,76	8,3687	0,298	-0,0481	3,5533
22,78	8,4289	0,3036	-0,0392	3,6062
22,8	8,5757	0,3179	-0,046	3,7271
22,82	8,5724	0,309	-0,0362	3,6098
22,84	8,3429	0,3001	-0,016	3,5977
22,86	8,3625	0,2788	-0,0184	3,3476
22,88	8,3361	0,2538	-0,0039	3,0479
22,9	8,2655	0,2404	0,0243	2,8907
22,92	8,1546	0,2442	0,0423	2,9906
22,94	8,0252	0,2438	0,0774	3,014
22,96	8,0604	0,244	0,2857	3,0647
22,98	8,3892	0,2534	0,5674	3,1853
23	8,7139	0,2636	0,6758	3,0735
23,02	8,7267	0,2643	0,6757	3,0282
23,04	8,6032	0,2394	0,6805	2,7827
23,06	8,4991	0,2347	0,7059	2,7612
23,08	8,5536	0,2494	0,795	2,9163
23,1	8,7343	0,2635	0,8544	3,0167
23,12	8,7573	0,277	0,7685	3,1652
23,14	8,9781	0,2947	0,3453	3,2821
23,16	9,2777	0,3155	0,005	3,4009
